"Locus_ID","LOC","ID.x","CHROM","chain","sig_SNP","sig_SNP_POS","sig_SNP_name","peak_start","peak_end","snps_in_chain","dist.focal.snp","source","feature","start","end","score","strand","frame","descriptor","func","Transcript_ID","Description","RAP.DB.Gene.Symbol.Synonym.s.","RAP.DB.Gene.Name.Synonym.s.","CGSNL.Gene.Symbol","CGSNL.Gene.Name","Oryzabase.Gene.Symbol.Synonym.s.","Oryzabase.Gene.Name.Synonym.s.","GO","InterPro","Transcript.evidence","ORF.evidence","Curation.Date","Literature.PMID","Oryzabase.Trait.Gene.ID","Subcellular.location","Comment","B5toI1","Trait_Oncology"
"Os08g0398300","LOC_Os08g30770","OsR498G0816026500.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20330468,20336208,".","+",".","ID=OsR498G0816026500.01;Name=OsR498G0816026500.01;","ABC transporter, ATP-binding protein, putative, expressed","Os08t0398300-01","ABC transporter-like domain containing protein.","","","ABCA4","ABC TRANSPORTER A FAMILY MEMBER 4","OsABCA4","ABC transporter superfamily ABCA subgroup member 4","Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: ABC-type transporter activity (GO:0140359), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP hydrolysis activity (GO:0016887)","ABC transporter-like, ATP-binding domain (IPR003439), AAA+ ATPase domain (IPR003593), ABC-2 type transporter, transmembrane domain (IPR013525), ABC transporter-like, conserved site (IPR017871), ABC transporter A (IPR026082), P-loop containing nucleoside triphosphate hydrolase (IPR027417)","AK122145 (DDBJ, Best hit)","XP_002318606.1 (RefSeq)","","","11949","","","",NA
"Os08g0398350","LOC_Os08g30780","OsR498G0816026700.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20338254,20339075,".","+",".","ID=OsR498G0816026700.01;Name=OsR498G0816026700.01;","ABC transporter, ATP-binding protein, putative, expressed","Os08t0398350-00","Similar to ABC transporter family, cholesterol/phospholipid flippase.","","","ABCA5","ABC TRANSPORTER A FAMILY MEMBER 5","OsABCA5","ABC transporter superfamily ABCA subgroup member 5","Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: ABC-type transporter activity (GO:0140359), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP hydrolysis activity (GO:0016887)","ABC transporter-like, ATP-binding domain (IPR003439), AAA+ ATPase domain (IPR003593), ABC transporter-like, conserved site (IPR017871), ABC transporter A (IPR026082), P-loop containing nucleoside triphosphate hydrolase (IPR027417)","ab initio prediction","XP_002318606.1 (RefSeq)","","","11950","","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os08g0398350","LOC_Os08g30780","OsR498G0816026900.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20340160,20345159,".","+",".","ID=OsR498G0816026900.01;Name=OsR498G0816026900.01;","ABC transporter, ATP-binding protein, putative, expressed","Os08t0398350-00","Similar to ABC transporter family, cholesterol/phospholipid flippase.","","","ABCA5","ABC TRANSPORTER A FAMILY MEMBER 5","OsABCA5","ABC transporter superfamily ABCA subgroup member 5","Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: ABC-type transporter activity (GO:0140359), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP hydrolysis activity (GO:0016887)","ABC transporter-like, ATP-binding domain (IPR003439), AAA+ ATPase domain (IPR003593), ABC transporter-like, conserved site (IPR017871), ABC transporter A (IPR026082), P-loop containing nucleoside triphosphate hydrolase (IPR027417)","ab initio prediction","XP_002318606.1 (RefSeq)","","","11950","","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os08g0398400","LOC_Os08g30790","OsR498G0816027300.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20350421,20354841,".","+",".","ID=OsR498G0816027300.01;Name=OsR498G0816027300.01;","hypersensitive-induced response protein, putative, expressed","Os08t0398400-01","Hypersensitive induced reaction protein, Bacterial pathogen resistance","OsHIR1, OsHSI1","hypersensitive-induced reaction protein 1","HIR1","HYPERSENSITIVE-INDUCED REACTION PROTEIN 1","OsHIR1, OsHSI1","hypersensitive-induced reaction protein 1","","Band 7 domain (IPR001107), Band 7/SPFH domain superfamily (IPR036013)","AK065554, NM_001068279","Q6ZIV7","August 22, 2014","21192820","11528","","","",NA
"Os08g0398500","LOC_Os08g30800","OsR498G0816027600.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20356088,20357331,".","-",".","ID=OsR498G0816027600.01;Name=OsR498G0816027600.01;","KED, putative, expressed","Os08t0398500-01","Similar to KED-like protein.","","","","","","","","","AK072742 (DDBJ, Best hit)","B9G0S2 (UniProt)","","","","","","",NA
"Os08g0398700","LOC_Os08g30810","OsR498G0816027700.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20360641,20371820,".","+",".","ID=OsR498G0816027700.01;Name=OsR498G0816027700.01;","puromycin-sensitive aminopeptidase, putative, expressed","Os08t0398700-01","Peptidase M1, membrane alanine aminopeptidase family protein.","","","","","","","Biological Process: proteolysis (GO:0006508), Molecular Function: metallopeptidase activity (GO:0008237), Molecular Function: zinc ion binding (GO:0008270)","Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase (IPR001930), Peptidase M1, membrane alanine aminopeptidase (IPR014782), ERAP1-like C-terminal domain (IPR024571), Peptidase M4/M1, CTD superfamily (IPR027268), Aminopeptidase N-type (IPR034016), Aminopeptidase N-like , N-terminal domain superfamliy (IPR042097), Aminopeptidase N-like , N-terminal domain (IPR045357)","AK120068 (DDBJ, Best hit)","NP_195035.2 (RefSeq)","","","","","","",NA
"Os08g0398700","LOC_Os08g30810","OsR498G0816027700.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20360641,20371820,".","+",".","ID=OsR498G0816027700.01;Name=OsR498G0816027700.01;","puromycin-sensitive aminopeptidase, putative, expressed","Os08t0398700-02","Similar to APM1 (AMINOPEPTIDASE M1).","","","","","","","","","AK105074 (DDBJ, Best hit)","NP_195035.2 (RefSeq)","","","","","","",NA
"Os08g0398800","LOC_Os08g30820","OsR498G0816028000.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20369911,20372079,".","-",".","ID=OsR498G0816028000.01;Name=OsR498G0816028000.01;","cleavage and polyadenylation specificity factor subunit 5, putative, expressed","Os08t0398800-02","Cleavage and polyadenylation specificity factor, 25 kDa subunit domain containing protein.","","","","","","","Biological Process: mRNA polyadenylation (GO:0006378), Cellular Component: mRNA cleavage factor complex (GO:0005849), Molecular Function: mRNA binding (GO:0003729)","NUDIX hydrolase-like domain superfamily (IPR015797), Cleavage/polyadenylation specificity factor subunit 5 (IPR016706)","AK061260 (DDBJ, Best hit), AK099189 (DDBJ, Best hit)","NP_001147338.1 (RefSeq)","","","","","","",NA
"Os08g0399050","LOC_Os08g30830","OsR498G0816028300.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20372892,20373269,".","+",".","ID=OsR498G0816028300.01;Name=OsR498G0816028300.01;","transposon protein, putative, unclassified, expressed","Os08t0399050-00","Similar to OSIGBa0096F13.8 protein.","","","","","","","","","EU977111 (DDBJ)","Q01M02 (UniProt)","","","","","","",NA
"Os08g0399300","LOC_Os08g30850","OsR498G0816029100.01",8,6,0.00245668646240497,20300836,"Os122566",20200836,20400836,1,128899,"IGDBv2","gene",20384069,20387605,".","+",".","ID=OsR498G0816029100.01;Name=OsR498G0816029100.01;","YDG%2FSRA domain containing protein, expressed","Os08t0399300-00","Hypothetical conserved gene.","","","","","","","","SRA-YDG (IPR003105), PUA-like superfamily (IPR015947), SRA-YDG superfamily (IPR036987)","ab initio prediction","B9G0S4 (UniProt)","","","","","","",NA
