"Locus_ID","LOC","ID.x","CHROM","chain","sig_SNP","sig_SNP_POS","sig_SNP_name","peak_start","peak_end","snps_in_chain","dist.focal.snp","source","feature","start","end","score","strand","frame","descriptor","func","Transcript_ID","Description","RAP.DB.Gene.Symbol.Synonym.s.","RAP.DB.Gene.Name.Synonym.s.","CGSNL.Gene.Symbol","CGSNL.Gene.Name","Oryzabase.Gene.Symbol.Synonym.s.","Oryzabase.Gene.Name.Synonym.s.","GO","InterPro","Transcript.evidence","ORF.evidence","Curation.Date","Literature.PMID","Oryzabase.Trait.Gene.ID","Subcellular.location","Comment","B5toI1","Trait_Oncology"
"Os11g0146700","LOC_Os11g04950","OsR498G1119407400.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2031643,2038154,".","-",".","ID=OsR498G1119407400.01;Name=OsR498G1119407400.01;","splicing factor, putative, expressed","Os11t0146700-02","RED-like, C-terminal family protein.","","","","","","","","Protein RED, C-terminal (IPR012492), RED-like, N-terminal (IPR012916), Protein Red-like (IPR039896)","AK072412 (DDBJ, Best hit)","NP_180214.1 (RefSeq)","","","","","","",""
"Os11g0146700","LOC_Os11g04950","OsR498G1119407400.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2031643,2038154,".","-",".","ID=OsR498G1119407400.01;Name=OsR498G1119407400.01;","splicing factor, putative, expressed","Os11t0146700-01","Similar to predicted protein.","","","","","","","","RED-like, N-terminal (IPR012916), Protein Red-like (IPR039896)","AK065900 (DDBJ, Best hit)","NP_180214.1 (RefSeq)","","","","","","",""
"Os11g0146800","LOC_Os11g04954","OsR498G1119407800.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2039472,2045884,".","-",".","ID=OsR498G1119407800.01;Name=OsR498G1119407800.01;","DNA repair protein Rad51, putative, expressed","Os11t0146800-01","Meiosis-specific DNA recombinase, Synaptonemal complex (SC) assembly","RILIM15B, DMC1B, RiLIM15B, OsDMC1B, OsDmc1B, Dmc1B","RILIM15B GENE, MEIOTIC PROTEIN DMC1B, RiLIM15B protein, MEIOTIC PROTEIN Dmc1B","DMC1B","MEIOTIC PROTEIN DMC1B","OsDMC1B, OsDmc1B, Dmc1B, RiLIM15B","MEIOTIC PROTEIN Dmc1B","Biological Process: DNA metabolic process (GO:0006259), Biological Process: DNA repair (GO:0006281), Biological Process: reciprocal meiotic recombination (GO:0007131), Cellular Component: nucleus (GO:0005634), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent DNA damage sensor activity (GO:0140664), Molecular Function: ATP-dependent activity, acting on DNA (GO:0008094), Molecular Function: DNA binding (GO:0003677), Molecular Function: DNA strand exchange activity (GO:0000150), Molecular Function: nucleotide binding (GO:0000166)","DNA repair Rad51/transcription factor NusA, alpha-helical (IPR010995), Meiotic recombination protein Dmc1 (IPR011940), DNA recombination and repair protein Rad51-like, C-terminal (IPR013632), DNA recombination and repair protein, RecA-like (IPR016467), DNA recombination and repair protein RecA, monomer-monomer interface (IPR020587), DNA recombination and repair protein RecA-like, ATP-binding domain (IPR020588), P-loop containing nucleoside triphosphate hydrolase (IPR027417)","AB079874","Q7GBF7","May 16, 2016","26960731, 18583359","8508","","","","male sterility (TO:0000437) | sterility related trait (TO:0000485)"
"Os11g0147000","LOC_Os11g04980","OsR498G1119408600.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2051855,2061351,".","-",".","ID=OsR498G1119408600.01;Name=OsR498G1119408600.01;","acyl-CoA synthetase protein, putative, expressed","Os11t0147000-01","Similar to Long chain acyl-CoA synthetase 6 (EC 6.2.1.3).","","","LACS2","LONG-CHAIN ACYL-COA SYNTHASE 2","OsLACS2, OsLACS6, LACS6","long-chain acyl-CoA synthase 2, Long-Chain Acyl-CoA Synthetase 6","Biological Process: fatty acid metabolic process (GO:0006631), Molecular Function: long-chain fatty acid-CoA ligase activity (GO:0004467)","AMP-dependent synthetase/ligase domain (IPR000873), AMP-binding, conserved site (IPR020845), ANL, N-terminal domain (IPR042099), Long-chain fatty acid CoA synthetase, eukaryotic (IPR045311)","AK067232 (DDBJ, Best hit)","Q2QXT2 (UniProt)","","","20164","","","",""
"Os11g0147100","LOC_Os11g04990","OsR498G1119408900.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2065065,2068568,".","+",".","ID=OsR498G1119408900.01;Name=OsR498G1119408900.01;","expressed protein","Os11t0147100-01","Conserved hypothetical protein.","","","","","","","Molecular Function: nucleic acid binding (GO:0003676)","R3H-associated N-terminal domain (IPR025952), R3H domain superfamily (IPR036867), R3H domain-containing protein 4 (IPR039629)","AK073054 (DDBJ, Best hit)","A2ZBE7 (UniProt)","","","","","","",""
"Os11g0147200","LOC_Os11g05000","OsR498G1119410000.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2081281,2084346,".","-",".","ID=OsR498G1119410000.01;Name=OsR498G1119410000.01;","expressed protein","Os11t0147200-00","Hypothetical conserved gene.","","","","","","","","Peptidase S1, PA clan (IPR009003)","ab initio prediction","Q2RAL4 (UniProt)","","","","","","",""
"Os11g0147200","LOC_Os11g05000","OsR498G1119409400.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2074574,2075992,".","-",".","ID=OsR498G1119409400.01;Name=OsR498G1119409400.01;","expressed protein","Os11t0147200-00","Hypothetical conserved gene.","","","","","","","","Peptidase S1, PA clan (IPR009003)","ab initio prediction","Q2RAL4 (UniProt)","","","","","","",""
"Os11g0147500","LOC_Os11g05010","OsR498G1119411100.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2093735,2096877,".","+",".","ID=OsR498G1119411100.01;Name=OsR498G1119411100.01;","heavy-metal-associated domain-containing protein, putative, expressed","Os11t0147500-01","Heavy metal transport/detoxification protein domain containing protein.","","","HIPP51","HEAVY-METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN 51","OsHMP45, HMP45, OsHIPP51, OsaHIP51, HIP51","Heavy metal-associated protein 45, heavy-metal-associated isoprenylated plant protein 51","Molecular Function: metal ion binding (GO:0046872)","Heavy metal-associated domain, HMA (IPR006121), Heavy metal-associated domain superfamily (IPR036163)","AK121700 (DDBJ, Best hit)","Q2QXS5 (UniProt)","","","23560","","","",""
"Os11g0147500","LOC_Os11g05010","OsR498G1119411100.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2093735,2096877,".","+",".","ID=OsR498G1119411100.01;Name=OsR498G1119411100.01;","heavy-metal-associated domain-containing protein, putative, expressed","Os11t0147500-02","Heavy metal transport/detoxification protein domain containing protein.","","","HIPP51","HEAVY-METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN 51","OsHMP45, HMP45, OsHIPP51, OsaHIP51, HIP51","Heavy metal-associated protein 45, heavy-metal-associated isoprenylated plant protein 51","Molecular Function: metal ion binding (GO:0046872)","Heavy metal-associated domain, HMA (IPR006121), Heavy metal-associated domain superfamily (IPR036163)","AK105759 (DDBJ, Best hit)","Q2QXS5 (UniProt)","","","23560","","","",""
"Os11g0147800","LOC_Os11g05050","OsR498G1119413400.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2120848,2124592,".","-",".","ID=OsR498G1119413400.01;Name=OsR498G1119413400.01;","stem-specific protein TSJT1, putative, expressed","Os11t0147800-01","Similar to Wali7 protein (Fragment).","","","","","","","","Domain of unknown function DUF3700 (IPR024286), Nucleophile aminohydrolases, N-terminal (IPR029055), Stem-specific protein TSJT1-like (IPR044828)","AK119185 (DDBJ, Best hit), AK071762 (DDBJ, Best hit), AK104445 (DDBJ, Best hit)","Q43661 (UniProt)","","","","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0147800","LOC_Os11g05050","OsR498G1119413400.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2120848,2124592,".","-",".","ID=OsR498G1119413400.01;Name=OsR498G1119413400.01;","stem-specific protein TSJT1, putative, expressed","Os11t0147800-02","Similar to Wali7 protein (Fragment).","","","","","","","","Domain of unknown function DUF3700 (IPR024286), Stem-specific protein TSJT1-like (IPR044828)","AK105169 (DDBJ, Best hit), AK102998 (DDBJ, Best hit)","Q43661 (UniProt)","","","","","","",""
"Os11g0148000","LOC_Os11g05070","OsR498G1119414400.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2134343,2137561,".","-",".","ID=OsR498G1119414400.01;Name=OsR498G1119414400.01;","sodium%2Fcalcium exchanger protein, putative, expressed","Os11t0148000-01","Sodium/calcium exchanger membrane region domain containing protein.","","","CAX8","Ca(2+)/H(+) EXCHANGER 8","OsCAX8, OsNCX13, NCX13, OsNaCa11exB, OsCCX5, CCX5","Vacuolar cation/proton exchanger 8, Ca(2+)/H(+) exchanger 8, cation/H+ exchanger 8, Na+/Ca2+ Exchanger 13, Sodium/calcium exchanger 13","Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020)","Sodium/calcium exchanger membrane region (IPR004837), NCX, central ion-binding domain superfamily (IPR044880)","AK108267 (DDBJ, Best hit)","NP_172370.3 (RefSeq)","","","15456","","","","UV light sensitivity (TO:0000160) | drought tolerance (TO:0000276)"
"Os11g0148200","LOC_Os11g05080","OsR498G1119414500.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2142158,2145957,".","+",".","ID=OsR498G1119414500.01;Name=OsR498G1119414500.01;","powdery mildew resistant protein 5, putative, expressed","Os11t0148200-01","Similar to predicted protein.","","","","","OsTBL22, TBL22","trichome birefringence-like 22","Molecular Function: O-acetyltransferase activity (GO:0016413), Molecular Function: transferase activity (GO:0016740)","Trichome birefringence-like, N-terminal domain (IPR025846), Trichome birefringence-like, C-terminal domain (IPR026057), Trichome birefringence-like family (IPR029962)","AK243624 (DDBJ, Best hit)","Q2RAK5 (UniProt)","","","21477","","","",""
"Os11g0148300","LOC_Os11g05090","OsR498G1119414700.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2147463,2151603,".","+",".","ID=OsR498G1119414700.01;Name=OsR498G1119414700.01;","peptidyl-prolyl isomerase, putative, expressed","Os11t0148300-01","Similar to Peptidyl-prolyl isomerase.","","","","","OsFKBP42b","FK506 binding protein 42b","Molecular Function: peptidyl-prolyl cis-trans isomerase activity (GO:0003755), Molecular Function: protein binding (GO:0005515)","FKBP-type peptidyl-prolyl cis-trans isomerase domain (IPR001179), Tetratricopeptide-like helical domain superfamily (IPR011990), Tetratricopeptide repeat (IPR019734), AIP/AIPL1/TTC9 (IPR039663), Peptidyl-prolyl cis-trans isomerase domain superfamily (IPR046357)","AK243151 (DDBJ, Best hit)","B4FDQ2 (UniProt)","","","10040","","","",""
"Os11g0148400","LOC_Os11g05100","OsR498G1119414900.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2152305,2157274,".","+",".","ID=OsR498G1119414900.01;Name=OsR498G1119414900.01;","nucleolar GTPase, putative, expressed","Os11t0148400-01","Conserved hypothetical protein.","","","","","","","","","AK066122 (DDBJ, Best hit)","Q2RAK3 (UniProt)","","","","","","",""
"Os11g0148500","LOC_Os11g05110","OsR498G1119415200.01",11,54,0.000950639045976952,2062142,"Os147971",1962142,2162142,4,163817,"IGDBv2","gene",2157150,2161480,".","-",".","ID=OsR498G1119415200.01;Name=OsR498G1119415200.01;","pyruvate kinase, putative, expressed","Os11t0148500-02","Cytosolic pyruvate kinase, Plant morphological development","OsPK1","pyruvate kinase 1","PK1","PYRUVATE KINASE 1","OsPK1","pyruvate kinase 1","Biological Process: glycolytic process (GO:0006096), Molecular Function: catalytic activity (GO:0003824), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: potassium ion binding (GO:0030955), Molecular Function: pyruvate kinase activity (GO:0004743)","Pyruvate kinase (IPR001697), Pyruvate kinase-like, insert domain superfamily (IPR011037), Pyruvate kinase, barrel (IPR015793), Pyruvate kinase, C-terminal (IPR015795), Pyruvate kinase, insert domain superfamily (IPR015806), Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily (IPR015813), Pyruvate kinase, C-terminal domain superfamily (IPR036918), Pyruvate kinase-like domain superfamily (IPR040442)","AK061668, AK099650","Q2RAK2","May 29, 2017","21805151","11417","cytosol (GO:0005829)","","","herbicide sensitivity (TO:0000058) | abscisic acid sensitivity (TO:0000615) | plant height (TO:0000207) | grain weight (TO:0000590) | chalky endosperm (TO:0000266)"
"Os11g0149100","LOC_Os11g05160","OsR498G1119416900.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2188863,2191995,".","+",".","ID=OsR498G1119416900.01;Name=OsR498G1119416900.01;","DNA binding protein, putative, expressed","Os11t0149100-01","AT-hook motif and PPC domain containing protein, Drought tolerance, Regulation of root development under drought condition, Oxidative stress response, Regulation of the content of chlorophyll","OsAHL1","AT-hook content nuclear localized protein 1","AHL19","AT-HOOK MOTIF DNA-BINDING PROTEIN 19","OsAHL19","AT-hook motif DNA-binding protein 19","Molecular Function: minor groove of adenine-thymine-rich DNA binding (GO:0003680)","PPC domain (IPR005175), AT-hook motif nuclear-localized protein (IPR039605)","AK102958","Q53PX7","July 3, 2017","27453463","9897","nucleus (GO:0005634)","","",""
"Os11g0149200","LOC_Os11g05170","OsR498G1119417400.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2194189,2195051,".","-",".","ID=OsR498G1119417400.01;Name=OsR498G1119417400.01;","expressed protein","Os11t0149200-00","Conserved hypothetical protein.","","","","","","","","","ab initio prediction","NP_001065754.1 (RefSeq)","","","23575","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.","heat tolerance (TO:0000259)"
"Os11g0149300","LOC_Os11g05180","OsR498G1119417700.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2196644,2199547,".","+",".","ID=OsR498G1119417700.01;Name=OsR498G1119417700.01;","expressed protein","Os11t0149300-01","Hypothetical protein.","","","","","","","","","AK062442 (DDBJ, Best hit)","longestORF","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0149300","LOC_Os11g05180","OsR498G1119417700.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2196644,2199547,".","+",".","ID=OsR498G1119417700.01;Name=OsR498G1119417700.01;","expressed protein","Os11t0149300-02","Conserved hypothetical protein.","","","","","","","","","AK102804 (DDBJ, Best hit)","Q53PX5 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0149400","LOC_Os11g05190","OsR498G1119418100.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2209277,2210608,".","+",".","ID=OsR498G1119418100.01;Name=OsR498G1119418100.01;","phytosulfokines precursor, putative, expressed","Os11t0149400-01","Similar to Phytosulfokines 2 precursor.","","","PSK2","PHYTOSULFOKINE 2","OsPSK2","phytosulfokine 2","Biological Process: cell population proliferation (GO:0008283), Cellular Component: extracellular region (GO:0005576), Molecular Function: growth factor activity (GO:0008083)","Phytosulfokine (IPR009438)","AK063900 (DDBJ, Best hit)","Q0IUL4 (UniProt)","","","14418","","","",""
"Os11g0149400","LOC_Os11g05190","OsR498G1119418100.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2209277,2210608,".","+",".","ID=OsR498G1119418100.01;Name=OsR498G1119418100.01;","phytosulfokines precursor, putative, expressed","Os11t0149400-02","Similar to cDNA clone:001-122-H04, full insert sequence.","","","PSK2","PHYTOSULFOKINE 2","OsPSK2","phytosulfokine 2","","","AK073352 (DDBJ, Best hit)","B7E958 (UniProt)","","","14418","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0149900","LOC_Os11g05240","OsR498G1119419500.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2231116,2232639,".","+",".","ID=OsR498G1119419500.01;Name=OsR498G1119419500.01;","PAN domain-containing protein At5g03700 precursor, putative, expressed","Os11t0149900-00","PAN-like, type 2 domain containing protein.","","","","","","","Biological Process: recognition of pollen (GO:0048544)","S-locus glycoprotein domain (IPR000858), Bulb-type lectin domain (IPR001480), PAN/Apple domain (IPR003609), Bulb-type lectin domain superfamily (IPR036426)","BT034293 (DDBJ)","NP_001176354.1 (RefSeq)","","","","","","",""
"Os11g0150100","LOC_Os11g05260","OsR498G1119419700.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2239338,2243822,".","+",".","ID=OsR498G1119419700.01;Name=OsR498G1119419700.01;","phosphoglycerate mutase, putative, expressed","Os11t0150100-02","Phosphoglycerate mutase domain containing protein.","","","","","","","Molecular Function: catalytic activity (GO:0003824)","Phosphoglycerate/bisphosphoglycerate mutase, active site (IPR001345), Histidine phosphatase superfamily, clade-1 (IPR013078), Histidine phosphatase superfamily (IPR029033)","AK062247 (DDBJ, Best hit)","Q53PY6 (UniProt)","","","","","","",""
"Os11g0150100","LOC_Os11g05260","OsR498G1119419700.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2239338,2243822,".","+",".","ID=OsR498G1119419700.01;Name=OsR498G1119419700.01;","phosphoglycerate mutase, putative, expressed","Os11t0150100-01","Phosphoglycerate mutase domain containing protein.","","","","","","","Molecular Function: catalytic activity (GO:0003824)","Phosphoglycerate/bisphosphoglycerate mutase, active site (IPR001345), Histidine phosphatase superfamily, clade-1 (IPR013078), Histidine phosphatase superfamily (IPR029033)","AK068167 (DDBJ, Best hit)","Q53PY6 (UniProt)","","","","","","",""
"Os11g0150200","LOC_Os11g05280","OsR498G1119420100.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2246863,2251342,".","+",".","ID=OsR498G1119420100.01;Name=OsR498G1119420100.01;","expressed protein","Os11t0150200-01","Conserved hypothetical protein.","","","","","","","","","AK119270 (DDBJ, Best hit)","B9F6F2 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0150400","LOC_Os11g05290","OsR498G1119420600.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2252897,2254141,".","-",".","ID=OsR498G1119420600.01;Name=OsR498G1119420600.01;","stress responsive A%2FB Barrel domain containing protein, expressed","Os11t0150400-01","Stress responsive alpha-beta barrel domain containing protein.","","","","","","","","Dimeric alpha-beta barrel (IPR011008), Stress responsive alpha-beta barrel (IPR013097), Stress-response A/B barrel domain-containing protein HS1/DABB1-like (IPR044662)","AK058243 (DDBJ, Best hit), AK099186 (DDBJ, Best hit)","GeneMark","","","","","","",""
"Os11g0150400","LOC_Os11g05290","OsR498G1119420600.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2252897,2254141,".","-",".","ID=OsR498G1119420600.01;Name=OsR498G1119420600.01;","stress responsive A%2FB Barrel domain containing protein, expressed","Os11t0150400-02","Similar to pop3 peptide.","","","","","","","","Dimeric alpha-beta barrel (IPR011008), Stress responsive alpha-beta barrel (IPR013097), Stress-response A/B barrel domain-containing protein HS1/DABB1-like (IPR044662)","AK061232 (DDBJ, Best hit)","NP_001149619.1 (RefSeq)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0150450","LOC_Os11g05300","OsR498G1119420800.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2254589,2257554,".","-",".","ID=OsR498G1119420800.01;Name=OsR498G1119420800.01;","RING-H2 finger protein, putative, expressed","Os11t0150450-01","Similar to Zinc finger, C3HC4 type family protein, expressed.","","","RING288","RING-TYPE E3 UBIQUITIN LIGASE 288","OsRING288","RING-type E3 ubiquitin ligase 288","","Zinc finger, RING-type (IPR001841), Zinc finger, RING/FYVE/PHD-type (IPR013083)","AK243692 (DDBJ, Best hit)","Q2QXP1 (UniProt)","","","25352","","","",""
"Os11g0150632","LOC_Os11g05310","OsR498G1119421100.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2260642,2265380,".","+",".","ID=OsR498G1119421100.01;Name=OsR498G1119421100.01;","expressed protein","Os11t0150632-00","Similar to H0101F08.9 protein.","","","","","","","","","AK067186 (DDBJ, Secondary hit)","Q259I4 (UniProt)","","","","","","",""
"Os11g0150700","LOC_Os11g05320","OsR498G1119421300.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2266122,2270358,".","+",".","ID=OsR498G1119421300.01;Name=OsR498G1119421300.01;","AGC_PVPK_like_kin82y.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed","Os11t0150700-01","AGC protein kinase","OsAGC21","AGC protein kinase 21","AGC21","AGC PROTEIN KINASE 21","OsPIDL1, PIDL1, OsAGC21","PINOID-like 1, AGC protein kinase 21","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009)","Inferred from literature","Q53PY9","November 1, 2023","36293407","22829","","","",""
"Os11g0151002","LOC_Os11g05340","OsR498G1119421800.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2274061,2278410,".","-",".","ID=OsR498G1119421800.01;Name=OsR498G1119421800.01;","transposon protein, putative, unclassified, expressed","Os11t0151002-01","IQ-motif containing protein 7, Response to PEG, NaCl, ABA and MeJA stress","OsIQM7","IQ-Motif Containing protein 7","IQM7","IQ MOTIF CONTAINING PROTEIN 7","OsIQM7","IQ motif containing protein 7","Molecular Function: protein binding (GO:0005515)","IQ motif, EF-hand binding site (IPR000048), IQ domain-containing protein IQM (IPR044159)","ab initio prediction, Inferred from literature","A0A0P0XZ54","March 30, 2022","34579481","24368","cytosol (GO:0005829)","","","salt tolerance (TO:0006001) | abscisic acid sensitivity (TO:0000615) | jasmonic acid sensitivity (TO:0000172) | osmotic response sensitivity (TO:0000095)"
"Os11g0151400","LOC_Os11g05380","OsR498G1119425200.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2296657,2298577,".","-",".","ID=OsR498G1119425200.01;Name=OsR498G1119425200.01;","cytochrome P450, putative, expressed","Os11t0151400-01","Cytochrome P450 94C2a, Cytochrome P450 of the CYP94 subfamily, JA-Ile oxidation upon salt-stress","CYP94C2a, OsCYP94C2a","cytochrome P450 94C2a","CYP94C2","CYTOCHROME P450 94C2","OsCYP94C2, CYP94C2a, OsCYP94C2a","Cytochrome P450 94C2","Molecular Function: heme binding (GO:0020037), Molecular Function: iron ion binding (GO:0005506), Molecular Function: monooxygenase activity (GO:0004497), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705)","Cytochrome P450 (IPR001128), Cytochrome P450, E-class, group I (IPR002401), Cytochrome P450 superfamily (IPR036396)","AK106404","Q53PZ7","July 19, 2023","31240493","21845","","","","salt tolerance (TO:0006001)"
"Os11g0151500","LOC_Os11g05390","OsR498G1119426800.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2322978,2326923,".","-",".","ID=OsR498G1119426800.01;Name=OsR498G1119426800.01;","transporter, major facilitator family, putative, expressed","Os11t0151500-01","Major facilitator superfamily protein.","","","ENA1","EFFLUX TRANSPORTER OF NICOTIANAMINE 1","OsENA1","Efflux transporter of nicotianamine 1","Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: transmembrane transporter activity (GO:0022857)","Sugar transporter, conserved site (IPR005829), Major facilitator superfamily (IPR011701), Major facilitator superfamily domain (IPR020846), MFS transporter superfamily (IPR036259)","AK102457 (DDBJ, Best hit)","Q53Q54 (UniProt)","","","10276","","","",""
"Os11g0151700","LOC_Os11g05400","OsR498G1119427200.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2333063,2336336,".","-",".","ID=OsR498G1119427200.01;Name=OsR498G1119427200.01;","Ser%2FThr protein phosphatase family protein, putative, expressed","Os11t0151700-01","Purple acid phosphatase (EC:3.1.3.2), Improvement in phosphate acquisition and utilization","OsPAP21b, PAP21B","PURPLE ACID PHOSPHATASE 21B, purple acid phosphatase 21b","PAP21B","PURPLE ACID PHOSPHATASE 21B","OsPAP21b","purple acid phosphatase 21b","Molecular Function: acid phosphatase activity (GO:0003993), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: metal ion binding (GO:0046872)","Calcineurin-like phosphoesterase domain, ApaH type (IPR004843), Purple acid phosphatase-like, N-terminal (IPR008963), Purple acid phosphatase, N-terminal (IPR015914), Iron/zinc purple acid phosphatase-like C-terminal domain (IPR025733), Metallo-dependent phosphatase-like (IPR029052), Purple acid phosphatase-like (IPR039331), Purple acid phosphatase, metallophosphatase domain (IPR041792)","AK073222","Q0IUK1","June 12, 2017","28116829","11391","","","","total biomass yield (TO:0000457) | root to total biomass ratio (TO:0001019) | root length (TO:0000227)"
"Os11g0151800","LOC_Os11g05410","OsR498G1119427900.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2342808,2346729,".","+",".","ID=OsR498G1119427900.01;Name=OsR498G1119427900.01;","Ser%2FThr protein phosphatase family protein, putative, expressed","Os11t0151800-01","Similar to ATPAP18/PAP18.","","","PAP20A","PURPLE ACID PHOSPHATASE 20A","OsPAP20a","purple acid phosphatase 20a","Molecular Function: acid phosphatase activity (GO:0003993), Molecular Function: metal ion binding (GO:0046872)","Purple acid phosphatase-like, N-terminal (IPR008963), Purple acid phosphatase, N-terminal (IPR015914), Purple acid phosphatase-like (IPR039331)","AK242043 (DDBJ, Best hit)","XP_002883248.1 (RefSeq)","","","11388","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0152025","LOC_Os11g05450","OsR498G1119429500.01",11,55,0.00172605567240824,2276388,"Os148104",2176388,2376388,2,214246,"IGDBv2","gene",2359152,2360025,".","+",".","ID=OsR498G1119429500.01;Name=OsR498G1119429500.01;","expressed protein","Os11t0152025-00","Conserved hypothetical protein.","","","","","","","","","EU958374 (DDBJ)","Q53Q65 (UniProt)","","","","","","",""
